@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getParseableExtraFieldsNoCopy,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getParseableExtraFields,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getAllExtraFieldsNoCopy,7,8,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getUnparseableOnly,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getAllExtraFields,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.findUnparseable,7,8,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.findMatching,7,8,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.addExtraField,9,11,20,4,7,20.0,35.0,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.addAsFirstExtraField,11,14,25,7,9,28.000000000000004,36.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.removeExtraField,11,14,21,5,6,23.809523809523807,28.57142857142857,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.removeUnparseableExtraFieldData,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getExtraField,8,10,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getLocalFileDataExtra,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getName,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.isDirectory,6,7,4,3,4,75.0,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.setName,6,8,10,4,8,40.0,80.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.setSize,4,4,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getRawName,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.hashCode,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.mergeExtraFields,20,25,31,9,18,29.03225806451613,58.06451612903226,0,11
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.equals,32,53,98,29,51,29.591836734693878,52.04081632653062,0,14
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.createExtraField,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.createExtraFieldNoDefault,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.parse,8,10,36,7,13,19.444444444444446,36.11111111111111,0,5
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.mergeLocalFileDataData,20,27,42,14,24,33.33333333333333,57.14285714285714,0,11
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.mergeCentralDirectoryData,20,27,42,14,24,33.33333333333333,57.14285714285714,0,10
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.fillExtraField,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField.onUnparseableExtraField,9,12,24,5,6,20.833333333333336,25.0,0,2
@@ org.apache.commons.compress.archivers.zip.ZipFile$2.compare,19,25,20,10,14,50.0,70.0,0,3
@@ org.apache.commons.compress.archivers.zip.StreamCompressor.deflate,7,8,16,3,4,18.75,25.0,0,1
@@ org.apache.commons.compress.archivers.zip.StreamCompressor.write,5,5,15,2,3,13.333333333333334,20.0,0,0
@@ org.apache.commons.compress.archivers.zip.StreamCompressor.flushDeflater,5,5,5,1,2,20.0,40.0,0,1
@@ org.apache.commons.compress.archivers.zip.StreamCompressor.writeDeflated,11,15,37,7,11,18.91891891891892,29.72972972972973,0,3
@@ org.apache.commons.compress.archivers.zip.StreamCompressor.deflate,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipUtil.toDosTime,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.adjustToLong,4,4,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.reverse,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.bigToLong,4,4,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.longToBig,7,9,10,4,7,40.0,70.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.signedByteToUnsignedInt,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipUtil.unsignedIntToSignedByte,7,9,9,4,7,44.44444444444444,77.77777777777779,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.setNameAndCommentFromExtraFields,14,19,24,10,13,41.66666666666667,54.166666666666664,0,3
@@ org.apache.commons.compress.archivers.zip.ZipUtil.getUnicodeStringIfOriginalMatches,5,6,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.compress.archivers.zip.ZipUtil.copy,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.compress.archivers.zip.ZipUtil.copy,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipUtil.canHandleEntryData,6,7,4,3,4,75.0,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipUtil.supportsEncryptionOf,5,5,2,2,2,100.0,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.supportsMethodOf,10,15,20,7,12,35.0,60.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.checkRequestedFeatures,8,10,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.<init>,10,13,14,7,9,50.0,64.28571428571429,0,2
@@ org.apache.commons.compress.archivers.zip.ZipFile.getEntry,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.getEntries,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.getEntriesInPhysicalOrder,4,4,13,2,2,15.384615384615385,15.384615384615385,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.getRawInputStream,6,7,8,3,4,37.5,50.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.copyRawEntries,7,8,10,2,4,20.0,40.0,0,2
@@ org.apache.commons.compress.archivers.zip.ZipFile.getInputStream,11,17,28,8,9,28.57142857142857,32.142857142857146,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.getUnixSymlink,9,12,11,5,8,45.45454545454545,72.72727272727273,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.finalize,4,4,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.populateFromCentralDirectory,7,9,18,5,8,27.77777777777778,44.44444444444444,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.readCentralDirectoryEntry,10,13,28,7,9,25.0,32.142857142857146,0,7
@@ org.apache.commons.compress.archivers.zip.ZipFile.setSizesAndOffsetFromZip64Extra,25,34,34,17,20,50.0,58.82352941176471,0,6
@@ org.apache.commons.compress.archivers.zip.ZipFile.positionAtCentralDirectory,12,15,20,8,12,40.0,60.0,0,3
@@ org.apache.commons.compress.archivers.zip.ZipFile.positionAtCentralDirectory64,4,4,10,2,2,20.0,20.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.positionAtEndOfCentralDirectoryRecord,4,4,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.tryToLocateSignature,12,18,47,14,25,29.78723404255319,53.191489361702125,0,7
@@ org.apache.commons.compress.archivers.zip.ZipFile.skipBytes,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.resolveLocalFileHeaderData,7,8,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.fillNameMap,7,8,10,2,3,20.0,30.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.getDataOffset,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.createBoundedInputStream,5,5,10,2,2,20.0,20.0,0,1
@@ org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.parseCentralDirectoryFormat,9,11,28,5,8,17.857142857142858,28.57142857142857,0,5
@@ org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.parseFileFormat,11,14,54,5,8,9.25925925925926,14.814814814814813,0,4
@@ org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.assertDynamicLengthFits,4,4,10,2,2,20.0,20.0,0,1
@@ org.apache.commons.compress.archivers.zip.JarMarker.parseFromLocalFileData,4,4,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.PKWareExtraHeader.getLocalFileDataLength,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.PKWareExtraHeader.getCentralDirectoryLength,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.compress.archivers.zip.PKWareExtraHeader.getCentralDirectoryData,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.compress.archivers.zip.PKWareExtraHeader.parseFromCentralDirectoryData,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.compress.archivers.zip.PKWareExtraHeader.assertMinimalLength,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.compress.archivers.zip.InflaterInputStreamWithStatistics.read,4,4,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.compress.archivers.zip.InflaterInputStreamWithStatistics.read,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile$BoundedInputStream.<init>,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile$BoundedInputStream.read,9,11,24,4,8,16.666666666666664,33.33333333333333,0,2
@@ org.apache.commons.compress.archivers.zip.ZipFile$BoundedInputStream.read,10,13,31,6,9,19.35483870967742,29.03225806451613,0,3
@@ org.apache.commons.compress.archivers.zip.ScatterZipOutputStream$ZipEntryWriter.close,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.compress.archivers.zip.ScatterZipOutputStream$ZipEntryWriter.writeNextZipEntry,6,7,4,3,4,75.0,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.UnparseableExtraFieldData.getLocalFileDataLength,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.compress.archivers.zip.UnparseableExtraFieldData.getCentralDirectoryLength,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.apache.commons.compress.archivers.zip.UnparseableExtraFieldData.getCentralDirectoryData,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.UnparseableExtraFieldData.parseFromCentralDirectoryData,4,4,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.compress.archivers.zip.X7875_NewUnix.getLocalFileDataLength,8,9,9,4,5,44.44444444444444,55.55555555555556,0,1
@@ org.apache.commons.compress.archivers.zip.X7875_NewUnix.getLocalFileDataData,16,21,35,12,13,34.285714285714285,37.142857142857146,0,5
@@ org.apache.commons.compress.archivers.zip.X7875_NewUnix.parseFromLocalFileData,8,10,28,4,6,14.285714285714285,21.428571428571427,0,2
@@ org.apache.commons.compress.archivers.zip.X7875_NewUnix.equals,9,12,27,5,8,18.51851851851852,29.629629629629626,0,2
@@ org.apache.commons.compress.archivers.zip.X7875_NewUnix.trimLeadingZeroesForceMinLength,8,10,11,4,6,36.36363636363637,54.54545454545454,0,1
@@ org.apache.commons.compress.archivers.zip.ParallelScatterZipCreator.createCallable,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.compress.archivers.zip.ParallelScatterZipCreator.writeTo,11,13,8,1,2,12.5,25.0,0,1
@@ org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.getLocalFileDataLength,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.getCentralDirectoryLength,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.getCentralDirectoryData,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.parseFromCentralDirectoryData,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.assembleData,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.getUnicodeName,4,4,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.setUnicodeName,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.getCentralDirectoryData,6,7,13,4,4,30.76923076923077,30.76923076923077,0,1
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.getCentralDirectoryLength,7,8,11,4,5,36.36363636363637,45.45454545454545,0,0
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.parseFromLocalFileData,6,7,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.parseFromLocalFileData,7,8,19,4,7,21.052631578947366,36.84210526315789,0,2
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.setModifyTime,5,5,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.setAccessTime,5,5,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.setCreateTime,5,5,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.equals,15,24,63,13,20,20.634920634920633,31.746031746031743,0,5
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.hashCode,8,10,28,8,14,28.57142857142857,50.0,0,3
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.readTimeAttr,5,6,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.dateToZip,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.compress.archivers.zip.X000A_NTFS.zipToDate,5,6,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.isSeekable,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.setEncoding,5,6,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.setUseLanguageEncodingFlag,6,7,7,3,5,42.857142857142854,71.42857142857143,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.finish,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeCentralDirectoryInChunks,7,8,11,2,6,18.181818181818183,54.54545454545454,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.closeEntry,7,9,13,5,7,38.46153846153847,53.84615384615385,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.preClose,8,10,14,4,6,28.57142857142857,42.857142857142854,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.addRawArchiveEntry,9,12,15,6,9,40.0,60.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.flushDeflater,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.handleSizesAndCrc,10,13,36,5,9,13.88888888888889,25.0,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.checkIfNeedsZip64,5,6,9,3,5,33.33333333333333,55.55555555555556,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.isZip64Required,6,7,8,3,4,37.5,50.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.isTooLageForZip32,6,7,4,3,4,75.0,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.rewriteSizesAndCrc,10,14,31,7,12,22.58064516129032,38.70967741935484,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.putArchiveEntry,17,24,58,11,17,18.96551724137931,29.310344827586203,0,8
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.setDefaults,6,7,8,4,4,50.0,50.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.validateSizeInformation,13,19,32,10,14,31.25,43.75,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.shouldAddZip64Extra,10,15,18,7,12,38.88888888888889,66.66666666666666,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.setLevel,7,9,13,4,7,30.76923076923077,53.84615384615385,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.canWriteEntryData,9,12,13,5,8,38.46153846153847,61.53846153846154,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.write,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.copyFromZipInputStream,7,8,19,2,3,10.526315789473683,15.789473684210526,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.close,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.flush,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeLocalFileHeader,4,4,18,2,3,11.11111111111111,16.666666666666664,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.createLocalFileHeader,33,49,86,26,42,30.23255813953488,48.837209302325576,0,28
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.addUnicodeExtraFields,10,15,29,8,15,27.586206896551722,51.724137931034484,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeDataDescriptor,7,8,15,3,4,20.0,26.666666666666668,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.createCentralFileHeader,12,18,28,9,15,32.142857142857146,53.57142857142857,0,3
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.createCentralFileHeader,20,28,68,14,21,20.588235294117645,30.88235294117647,0,14
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.handleZip64Extra,12,17,28,8,14,28.57142857142857,50.0,0,3
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeCentralDirectoryEnd,8,11,25,6,9,24.0,36.0,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeZip64CentralDirectory,11,16,38,10,17,26.31578947368421,44.73684210526316,0,5
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.getGeneralPurposeBits,8,10,11,5,7,45.45454545454545,63.63636363636363,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.versionNeededToExtract,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.usesDataDescriptor,7,9,8,4,6,50.0,75.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.versionNeededToExtractMethod,5,5,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.createArchiveEntry,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.getZip64Extra,9,11,18,5,7,27.77777777777778,38.88888888888889,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.hasZip64Extra,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.getEffectiveZip64Mode,7,10,17,5,9,29.411764705882355,52.94117647058824,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.getEntryEncoding,6,7,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.destroy,6,7,12,4,4,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.compress.archivers.zip.ExplodingInputStream.<init>,8,11,12,6,9,50.0,75.0,0,0
@@ org.apache.commons.compress.archivers.zip.ExplodingInputStream.init,10,13,21,6,8,28.57142857142857,38.095238095238095,0,11
